產品,作業系統與版本,處理器品牌,處理器型號,處理器時脈,處理器核心數,圖形處理器,RAM記憶體,ROM儲存空間,記憶卡,最大擴充儲存空間,電池容量,最大通話時間,主螢幕尺寸,主螢幕解析度,主螢幕材質,主螢幕觸控,主相機畫素,主相機感光元件,主相機光圈F,主相機等效焦距,主相機LED補光燈,主相機自動對焦,主相機UHD 4K錄影,第二主相機畫素,第二主相機感光元件,第二主相機光圈F,第二主相機等效焦距,第三主相機畫素,第三主相機感光元件,第三主相機光圈F,前相機畫素,前相機感光元件,前相機光圈F,前相機等效焦距,4G FDD LTE,4G TDD LTE,3G頻率,2G頻率,4G LTE,VoLTE,SIM Card類型,SIM卡槽數,SIM卡槽設計,SIM1,SIM2,Wi-Fi,IEEE 802.11傳輸速度,NFC,藍牙,藍牙版本,衛星定位,快充技術,陀螺儀,加速度感應器,指紋辨識器,機身長度,機身寬度,機身厚度,機身重量,傳輸埠,麥克風,3.5mm耳機孔,機身顏色,裝置分類,第四主相機畫素,第四主相機感光元件,第四主相機光圈F,快充功率,主相機光學防手震,RAW檔拍攝,第三主相機等效焦距,前相機自動對焦,前相機UHD 4K錄影,LTE Cat.,CA載波聚合,SIM卡槽或記憶卡擇一,無線充電,防水防塵等級,內建觸控筆,第二前相機畫素,第二前相機感光元件,第二前相機光圈F,心跳感測器,最大待機時間,前相機LED補光燈,副螢幕尺寸,副螢幕解析度,副螢幕材質,副螢幕觸控,封面相機畫素,封面相機感光元件,封面相機光圈F,高度氣壓感測器,CA支援頻段組合,紅外線,5G連網,第二前相機等效焦距,可替換電池
Apple iPhone 11 Pro 64GB,iOS 13,Apple,A13 Bionic,,6,,,64 GB,,,,,5.8 inch,2436x1125 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.0,52 mm,1200 萬畫素,CMOS,2.4,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,144 mm,71.4 mm,8.1 mm,188 g,Lightning,Yes,,"夜幕綠, 太空灰, 金, 銀",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone XS Max 64GB,iOS 12,Apple,A12 Bionic,,6,,,64 GB,,,,20 hr,6.5 inch,2688x1242 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,,,,,700 萬畫素,CMOS,2.2,,"1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,,157.5 mm,77.4 mm,7.7 mm,208 g,Lightning,Yes,,"灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 11 Pro 256GB,iOS 13,Apple,A13 Bionic,,6,,,256 GB,,,,,5.8 inch,2436x1125 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.0,52 mm,1200 萬畫素,CMOS,2.4,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,144 mm,71.4 mm,8.1 mm,188 g,Lightning,Yes,,"夜幕綠, 太空灰, 金, 銀",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 8 Plus 128GB,iOS 13,Apple,A11 Bionic,,6,,,64 GB,,,,,5.5 inch,1920x1080 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.8,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,158.4 mm,78.1 mm,7.5 mm,202 g,Lightning,Yes,,"太空灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 11 256GB,iOS 13,Apple,A13 Bionic,,6,,,256 GB,,,,,6.1 inch,1792x828 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,13 mm,,,,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,150.9 mm,75.7 mm,8.3 mm,194 g,Lightning,Yes,,"白, 紅, 紫, 綠, 黃, 黑",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 8 128GB,iOS 13,Apple,A11 Bionic,,6,,,64 GB,,,,,4.7 inch,1334x750 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,,,,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,138.4 mm,67.3 mm,7.3 mm,148 g,Lightning,Yes,,"太空灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone XS 256GB,iOS 12,Apple,A12 Bionic,,6,,,256 GB,,,,20 hr,5.8 inch,2436x1125 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,,,,,700 萬畫素,CMOS,2.2,,"1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,,143.6 mm,70.9 mm,7.7 mm,177 g,Lightning,Yes,,"灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone XS Max 256GB,iOS 12,Apple,A12 Bionic,,6,,,256 GB,,,,20 hr,6.5 inch,2688x1242 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,,,,,700 萬畫素,CMOS,2.2,,"1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,,157.5 mm,77.4 mm,7.7 mm,208 g,Lightning,Yes,,"灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 8 Plus 256GB,iOS 11,Apple,A11 Bionic,,6,,,256 GB,,,,,5.5 inch,1920x1080 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.8,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,158.4 mm,78.1 mm,7.5 mm,202 g,Lightning,Yes,,"太空灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 11 Pro Max 64GB,iOS 13,Apple,A13 Bionic,,6,,,64 GB,,,,,6.5 inch,2688x1242 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.0,52 mm,1200 萬畫素,CMOS,2.4,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,158 mm,77.8 mm,8.1 mm,226 g,Lightning,Yes,,"夜幕綠, 太空灰, 金, 銀",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 7 Plus 32GB,iOS 10,Apple,A10 Fusion,,4,,,32 GB,,,,21 hr,5.5 inch,1920x1080 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200,CMOS,2.8,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,4.2,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,158.2 mm,77.9 mm,7.3 mm,188 g,Lightning,Yes,,"曜石黑, 消光黑, 玫瑰金, 金, 銀",,,,,,Yes,,,,,,,,,IP67,,,,,,16 day,Yes,,,,,,,,Yes,,,,
Apple iPhone 11 Pro Max 512GB,iOS 13,Apple,A13 Bionic,,6,,,512 GB,,,,,6.5 inch,2688x1242 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.0,52 mm,1200 萬畫素,CMOS,2.4,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,158 mm,77.8 mm,8.1 mm,226 g,Lightning,Yes,,"夜幕綠, 太空灰, 金, 銀",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 7 32GB,iOS 10,Apple,A10 Fusion,,4,,,32 GB,,,,14 hr,4.7 inch,1334x750 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,,,,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,4.2,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,138.3 mm,67.1 mm,7.1 mm,138 g,Lightning,Yes,,"曜石黑, 消光黑, 玫瑰金, 金, 銀",,,,,,Yes,,,,,,,,,IP67,,,,,,10 day,Yes,,,,,,,,Yes,,,,
Apple iPhone XR 256GB,iOS 12,Apple,A12 Bionic,,6,,,256 GB,,,,25 hr,6.1 inch,1792x828 pixels,LCD,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,,,,,,,,700 萬畫素,CMOS,2.2,,"1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,,150.9 mm,75.7 mm,8.3 mm,194 g,Lightning,Yes,,"珊瑚, 白, 紅, 藍, 黃, 黑",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 8 256GB,iOS 11,Apple,A11 Bionic,,6,,,256 GB,,,,,4.7 inch,1334x750 pixels,IPS,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,,,,,,,,700 萬畫素,CMOS,2.2,,"1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,Yes,138.4 mm,67.3 mm,7.3 mm,148 g,Lightning,Yes,,"太空灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP67,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone 11 Pro 512GB,iOS 13,Apple,A13 Bionic,,6,,,512 GB,,,,,5.8 inch,2436x1125 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,26 mm,Yes,Yes,Yes,1200 萬畫素,CMOS,2.0,52 mm,1200 萬畫素,CMOS,2.4,1200 萬畫素,CMOS,2.2,,"1500(B11), 1500(B21), 1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38), 3500(B42), 3600(B48)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, ax, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GPS",,Yes,Yes,,144 mm,71.4 mm,8.1 mm,188 g,Lightning,Yes,,"夜幕綠, 太空灰, 金, 銀",,,,,18 W,Yes,,,,Yes,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
Apple iPhone XS 512GB,iOS 12,Apple,A12 Bionic,,6,,,512 GB,,,,20 hr,5.8 inch,2436x1125 pixels,OLED,Yes,1200 萬畫素,CMOS,1.8,,Yes,Yes,Yes,1200 萬畫素,CMOS,2.4,,,,,700 萬畫素,CMOS,2.2,,"1500(B32), 1700(B4), 1700(B66), 1800(B3), 1900(B2), 1900(B25), 2100(B1), 2300(B30), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 850(B26), 850(B5), 900(B8)","1800(B46), 1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,,,,,Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, GLONASS, GPS",,Yes,Yes,,143.6 mm,70.9 mm,7.7 mm,177 g,Lightning,Yes,,"灰, 金, 銀",,,,,,Yes,,,,,,,,Yes,IP68,,,,,,,Yes,,,,,,,,,,,,
OPPO Reno2,Android 9.0,Qualcomm,Snapdragon 730G,2.2+1.8 GHz,8,Adreno 618,8 GB,256 GB,microSD,256 GB,4000 mAh,,6.5 inch,2400x1080 pixels,AMOLED,Yes,4800 萬畫素,CMOS,1.7,27 mm,Yes,Yes,Yes,1300 萬畫素,CMOS,2.4,,800 萬畫素,CMOS,2.2,1600 萬畫素,CMOS,2.0,19 mm,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1800(B9), 1900(B2), 2100(B1), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 800(B6), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",VOOC 3.0,Yes,Yes,,160 mm,74.3 mm,9.5 mm,189 g,"USB OTG, USB Type-C",Yes,Yes,"深海夜光, 薄霧粉",雙卡雙待機,200 萬畫素,CMOS,2.4,,Yes,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,"B1+B3, B1+B3+B28, B1+B3+B3, B1+B3+B7, B1+B7, B1+B7+B28, B1+B7+B7, B1+B7+B8, B1+B8, B28+B38, B28+B41, B3+B28, B3+B3+B7, B3+B3+B8, B3+B7, B3+B7+B28, B3+B7+B8, B3+B8, B7+B28, B7+B7+B8, B8+B28, B8+B38",,,
OPPO A9 2020 (8GB/128GB),Android 9.0,Qualcomm,Snapdragon 665,2+1.8 GHz,8,Adreno 610,8 GB,128 GB,microSD,256 GB,5000 mAh,,6.5 inch,1600x720 pixels,,Yes,4800 萬畫素,CMOS,1.7,,Yes,Yes,Yes,800 萬畫素,CMOS,2.2,,200 萬畫素,CMOS,2.2,1600 萬畫素,CMOS,2.0,,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1800(B9), 1900(B2), 1900(B25), 2100(B1), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 800(B6), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,,,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",,Yes,Yes,Yes,163.6 mm,75.6 mm,9.1 mm,195 g,"USB OTG, USB Type-C",Yes,Yes,"星雲紫, 湖光綠, 香草薄荷",雙卡雙待機,200 萬畫素,CMOS,2.4,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,"B1+B28, B1+B3, B1+B7, B1+B8, B28+B38, B3+B28, B3+B3, B3+B38, B3+B41, B3+B7, B3+B8, B7+B28, B8+B28, B8+B38",,,
OPPO Reno2 Z,Android 9.0,MediaTek,Helio P90,2.2+2 GHz,8,IMG PowerVR GM9446,8 GB,128 GB,microSD,256 GB,4000 mAh,,6.5 inch,2340x1080 pixels,AMOLED,Yes,4800 萬畫素,CMOS,1.7,27 mm,Yes,Yes,Yes,800 萬畫素,CMOS,2.2,,200 萬畫素,CMOS,2.4,1600 萬畫素,CMOS,2.0,19 mm,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1800(B9), 1900(B2), 1900(B25), 2100(B1), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 800(B6), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,Yes,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",VOOC 3.0,Yes,Yes,,161.8 mm,75.8 mm,8.7 mm,195 g,"USB OTG, USB Type-C",Yes,,"晨霧白, 極夜星雲, 深海夜光",雙卡雙待機,200 萬畫素,CMOS,2.4,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,"B1+B1+B3, B1+B3, B1+B3+B28, B1+B3+B3, B1+B3+B7, B1+B3+B8, B1+B41, B1+B8, B28+B38, B3+B28, B3+B3+B7, B3+B3+B8, B3+B7, B3+B7+B28, B3+B7+B8, B7+B28, B7+B41, B7+B7+B8, B8+B28",,,
OPPO Reno 標準版,Android 9.0,Qualcomm,Snapdragon 710,2.2+1.7 GHz,8,Adreno 616,8 GB,256 GB,,,3765 mAh,,6.4 inch,2340x1080 pixels,AMOLED,Yes,4800 萬畫素,CMOS,1.7,,Yes,Yes,Yes,500 萬畫素,CMOS,2.4,,,,,1600 萬畫素,CMOS,2.0,,"1700(B10), 1700(B4), 1700(B66), 1800(B3), 1800(B9), 1900(B2), 2100(B1), 2600(B7), 700(B12), 700(B13), 700(B14), 700(B17), 700(B28), 700(B29), 800(B18), 800(B19), 800(B20), 800(B6), 850(B26), 850(B27), 850(B5), 900(B8)","1900(B39), 2100(B34), 2300(B40), 2500(B41), 2600(B38)","HSDPA, HSUPA, WCDMA","GSM 1800, GSM 1900, GSM 850, GSM 900",Yes,,nano-SIM,2,4G+4G,"2G, 3G, 4G","2G, 3G, 4G",Yes,"a, ac, b, g, n, n(2.4GHz), n(5GHz)",Yes,Yes,5.0,"A-GPS, BeiDou, GLONASS, GPS",VOOC 3.0,Yes,Yes,Yes,156.6 mm,74.3 mm,9 mm,185 g,"USB OTG, USB Type-C",Yes,Yes,"極夜黑, 霧海綠",雙卡雙待機,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,"B1+B1+B28, B1+B28, B1+B3, B1+B3+B28, B1+B3+B3, B1+B3+B8, B1+B8, B28+B41, B3+B28, B3+B3+B7, B3+B3+B8, B3+B7, B3+B7+B28, B3+B7+B7, B3+B7+B8, B3+B8, B7+B28, B7+B7+B8, B7+B8, B8+B38, B8+B41",,,
